TABLE_SET_NAME,TABLE1,TABLE2,JOIN_COUNT,JOIN_EXECUTIONS,STATIC_COEFFICIENT,DYNAMIC_COEFFICIENT,TOTAL_AFFINITY,TOTAL_AFFINITY_MODIFIED,TABLE_MAP_ID
MedicalRecord,ENCNTR_FINANCIAL,ENCOUNTER,2,679,0.00541,0.01376,0.00959,0.01,2912
MedicalRecord,RAD_FOLLOW_UP_CONTROL,RAD_PROCEDURE_ASSOC,1,3,0.25,0.09677,0.17339,0.01,2913
MedicalRecord,RX_METHOD_FAC_RELTN,RX_METHOD,1,138,1,1,1,0.01,2914
MedicalRecord,INTERVAL_TABLE,ITEM_INTERVAL_TABLE,2,78,1,1,1,0.01,2915
MedicalRecord,PAT_ED_DOC_ACTIVITY,LONG_BLOB,1,13,0.04348,0.00939,0.02644,0.01,2916
MedicalRecord,PAT_ED_DOC_ACTIVITY,PAT_ED_RELTN,1,13,0.08333,0.14943,0.11638,0.01,2917
MedicalRecord,PAT_ED_DOC_ACTIVITY,PRSNL,1,13,0.00402,0.00019,0.00211,0.01,2918
MedicalRecord,PSN_PPR_RELTN,CODE_VALUE,1,23,0.00202,0.00033,0.00118,0.01,2919
MedicalRecord,SCH_ACTION_ROLE,LOCATION,1,3,0.01818,0.00065,0.00942,0.01,2920
MedicalRecord,SCH_ACTION_ROLE,SCH_ACTION_LOC,1,3,0.25,0.25,0.25,0.01,2921
MedicalRecord,SCH_ACTION_ROLE,SCH_APPT_LOC,1,3,0.16667,0.02521,0.09594,0.01,2922
MedicalRecord,CODED_EXAM_REASON,EXAM_REASON,1,12,1,1,1,0.01,2923
MedicalRecord,CODED_EXAM_REASON,NOMENCLATURE,1,12,0.0101,0.00168,0.00589,0.01,2924
MedicalRecord,RAD_LOAN_INFO,BORROWER_LENDER,1,8,0.25,0.06612,0.15806,0.01,2925
MedicalRecord,RAD_LOAN_INFO,FOLDER,1,8,0.08333,0.03137,0.05735,0.01,2926
MedicalRecord,RAD_LOAN_INFO,ICLASS_ACC_ORDER_R,1,8,0.08333,0.0303,0.05682,0.01,2927
MedicalRecord,RAD_LOAN_INFO,IMAGE_CLASS,1,8,0.04,0.0114,0.0257,0.01,2928
MedicalRecord,RAD_LOAN_INFO,PERSON,1,8,0.00346,0.00012,0.00179,0.01,2929
MedicalRecord,RAD_LOAN_INFO,TRACKABLE_OBJECT,1,8,0.0625,0.03101,0.04676,0.01,2930
MedicalRecord,MESSAGE_TYPE_TEMPLATE_RELTN,CLINICAL_NOTE_TEMPLATE,1,16,0.125,0.05634,0.09067,0.01,2931
MedicalRecord,MESSAGE_TYPE_TEMPLATE_RELTN,LONG_BLOB,1,16,0.04762,0.01164,0.02963,0.01,2932
MedicalRecord,MESSAGE_TYPE_TEMPLATE_RELTN,NOTE_TYPE,1,16,0.125,0.04938,0.08719,0.01,2933
MedicalRecord,MESSAGE_TYPE_TEMPLATE_RELTN,NOTE_TYPE_TEMPLATE_RELTN,1,16,0.16667,0.07111,0.11889,0.01,2934
MedicalRecord,EEM_BENEFIT,EEM_BENEFIT_ALLOC,1,3,1,1,1,0.01,2935
MedicalRecord,EEM_BENEFIT,HEALTH_PLAN,1,3,0.05,0.00204,0.02602,0.01,2936
MedicalRecord,TPL_SOLU,LONG_TEXT,1,4,0.00571,0.00066,0.00319,0.01,2937
MedicalRecord,TPL_SOLU,TPL_APPL,1,4,1,1,1,0.01,2938
MedicalRecord,TPL_SOLU,TPL_APPL_TASK_RELTN,1,4,1,1,1,0.01,2939
MedicalRecord,SCH_FREQ,SCH_EVENT_RECUR,1,3,1,1,1,0.01,2940
MedicalRecord,SCH_FREQ,SCH_FREQ_DATE,1,3,1,1,1,0.01,2941
MedicalRecord,NOMEN_CATEGORY,NOMEN_CAT_LIST,1,3,1,1,1,0.01,2942
MedicalRecord,HM_EXPECT,HM_EXPECT_SERIES,1,4,1,1,1,0.01,2943
MedicalRecord,RAD_TECH_FLD_FMT_R,RAD_TECH_FIELD,1,4,0.33333,0.16667,0.25,0.01,2944
MedicalRecord,RAD_TECH_FLD_FMT_R,RAD_TECH_FMT_ERPRC_R,1,4,1,1,1,0.01,2945
MedicalRecord,RAD_TECH_FLD_FMT_R,RAD_TECH_FORMAT,1,4,1,1,1,0.01,2946
MedicalRecord,PM_QST_QUESTION,PM_QST_ANSWER,1,3,1,1,1,0.01,2947
MedicalRecord,CODE_VALUE_EXTENSION,CODE_VALUE,46,6430,0.066,0.07277,0.06939,0.01,2948
MedicalRecord,CODE_VALUE_EXTENSION,LONG_TEXT,6,40,0.01439,0.00125,0.00782,0.01,2949
MedicalRecord,CODE_VALUE_EXTENSION,PERSON_INFO,3,32,0.01186,0.00123,0.00655,0.01,2950
MedicalRecord,CODE_VALUE_EXTENSION,CODE_VALUE_GROUP,2,46,0.00725,0.00166,0.00446,0.01,2951
MedicalRecord,CODE_VALUE_EXTENSION,ORDER_ACTION,2,15,0.0042,0.00048,0.00234,0.01,2952
MedicalRecord,CODE_VALUE_EXTENSION,ORDER_DETAIL,1,7,0.00309,0.00024,0.00167,0.01,2953
MedicalRecord,CODE_VALUE_EXTENSION,ENCNTR_INFO,3,8,0.01176,0.00031,0.00604,0.01,2954
MedicalRecord,CODE_VALUE_EXTENSION,ENCNTR_PRSNL_RELTN,2,1711,0.00647,0.05658,0.03153,0.01,2955
MedicalRecord,CODE_VALUE_EXTENSION,ORDERS,2,15,0.00291,0.00037,0.00164,0.01,2956
MedicalRecord,CODE_VALUE_EXTENSION,PERSON_PERSON_RELTN,1,44,0.00379,0.00168,0.00274,0.01,2957
MedicalRecord,CODE_VALUE_EXTENSION,PERSON_PRSNL_RELTN,6,1834,0.02151,0.06557,0.04354,0.01,2958
MedicalRecord,CODE_VALUE_EXTENSION,PRSNL_ORG_RELTN,2,1711,0.00707,0.05719,0.03213,0.01,2959
MedicalRecord,CODE_VALUE_EXTENSION,ENCOUNTER,4,1757,0.00651,0.02391,0.01521,0.01,2960
MedicalRecord,CODE_VALUE_EXTENSION,ORD_RQSTN_ORD_R,1,16,0.0038,0.00061,0.00221,0.01,2961
MedicalRecord,CODE_VALUE_EXTENSION,PRSNL_ALIAS,1,276,0.00334,0.00987,0.00661,0.01,2962
MedicalRecord,CODE_VALUE_EXTENSION,BLOB_REFERENCE,2,32,0.0069,0.00122,0.00406,0.01,2963
MedicalRecord,CODE_VALUE_EXTENSION,CODE_SET_EXTENSION,3,208,0.0121,0.00803,0.01007,0.01,2964
MedicalRecord,CODE_VALUE_EXTENSION,PE_STATUS_REASON,1,432,0.00402,0.01663,0.01033,0.01,2965
MedicalRecord,CODE_VALUE_EXTENSION,ACCESSION_ORDER_R,1,16,0.00366,0.00059,0.00213,0.01,2966
MedicalRecord,CODE_VALUE_EXTENSION,SCH_EVENT_ATTACH,1,7,0.00353,0.00026,0.0019,0.01,2967
MedicalRecord,ENCOUNTER,BE_ORG_RELTN,4,439,0.01064,0.0088,0.00972,0.01,2968
MedicalRecord,ENCOUNTER,BILL_ORG_PAYOR,1,432,0.00269,0.00875,0.00572,0.01,2969
MedicalRecord,ENCOUNTER,CLINICAL_EVENT,27,5643,0.049,0.07173,0.06037,0.01,2970
MedicalRecord,ENCOUNTER,CODE_VALUE,5,1218,0.00581,0.01041,0.00811,0.01,2971
MedicalRecord,ENCOUNTER,CODING,1,156,0.00267,0.00312,0.0029,0.01,2972
MedicalRecord,ENCOUNTER,DCP_PL_CUSTOM_ENTRY,2,6,0.00541,0.00012,0.00277,0.01,2973
MedicalRecord,ENCOUNTER,ENCNTR_ALIAS,21,389,0.0473,0.00706,0.02718,0.01,2974
MedicalRecord,ENCOUNTER,HEALTH_PLAN,2,148,0.00515,0.00292,0.00404,0.01,2975
MedicalRecord,ENCOUNTER,HIM_EVENT_EXTENSION,3,4575,0.00809,0.09271,0.0504,0.01,2976
MedicalRecord,ENCOUNTER,INTERFACE_FILE,1,78,0.00264,0.00157,0.00211,0.01,2977
MedicalRecord,ENCOUNTER,LONG_TEXT,9,1065,0.01679,0.01959,0.01819,0.01,2978
MedicalRecord,ENCOUNTER,ORDERS,35,3761,0.0451,0.06285,0.05398,0.01,2979
MedicalRecord,ENCOUNTER,ORDER_ACTION,8,28,0.01351,0.00051,0.00701,0.01,2980
MedicalRecord,ENCOUNTER,ORDER_CATALOG,10,118,0.02008,0.00229,0.01119,0.01,2981
MedicalRecord,ENCOUNTER,ORDER_CATALOG_SYNONYM,20,1188,0.03906,0.02277,0.03092,0.01,2982
MedicalRecord,ENCOUNTER,ORDER_RADIOLOGY,20,458,0.04348,0.00903,0.02626,0.01,2983
MedicalRecord,ENCOUNTER,ORGANIZATION,4,463,0.00935,0.00894,0.00915,0.01,2984
MedicalRecord,ENCOUNTER,ORGANIZATION_ALIAS,1,58,0.00267,0.00117,0.00192,0.01,2985
MedicalRecord,ENCOUNTER,PERSON,73,1874,0.12457,0.01673,0.07065,0.01,2986
MedicalRecord,ENCOUNTER,PERSON_ALIAS,6,24,0.01307,0.00032,0.0067,0.01,2987
MedicalRecord,ENCOUNTER,PERSON_PATIENT,1,79,0.00248,0.0014,0.00194,0.01,2988
MedicalRecord,ENCOUNTER,PFT_ENCNTR,14,2987,0.0359,0.05773,0.04682,0.01,2989
MedicalRecord,ENCOUNTER,PM_WAIT_LIST,6,217,0.01531,0.00436,0.00984,0.01,2990
MedicalRecord,ENCOUNTER,RAD_EXAM,6,124,0.01485,0.00249,0.00867,0.01,2991
MedicalRecord,ENCOUNTER,SCH_APPT,8,212,0.01918,0.00417,0.01168,0.01,2992
MedicalRecord,ENCOUNTER,SCH_APPT_OPTION,6,192,0.01554,0.00387,0.00971,0.01,2993
MedicalRecord,ENCOUNTER,SCH_ENTRY,1,5,0.00243,0.0001,0.00127,0.01,2994
MedicalRecord,ENCOUNTER,SCH_EVENT_ACTION,6,180,0.01415,0.00354,0.00885,0.01,2995
MedicalRecord,ENCOUNTER,SCH_EVENT_PATIENT,7,244,0.01759,0.00484,0.01122,0.01,2996
MedicalRecord,ENCOUNTER,TRACKING_CHECKIN,5,24,0.01235,0.00048,0.00642,0.01,2997
MedicalRecord,ENCOUNTER,TRACKING_ITEM,15,144,0.03448,0.00263,0.01856,0.01,2998
MedicalRecord,ENCOUNTER,TRACKING_LOCATOR,9,80,0.02278,0.00162,0.0122,0.01,2999
MedicalRecord,ENCOUNTER,V500_EVENT_SET_EXPLODE,9,1066,0.02296,0.01965,0.02131,0.01,3000
MedicalRecord,ENCOUNTER,ENCNTR_PRSNL_RELTN,10,2313,0.02364,0.04358,0.03361,0.01,3001
MedicalRecord,ENCOUNTER,ACCOUNT,4,908,0.01053,0.01791,0.01422,0.01,3002
MedicalRecord,ENCOUNTER,BILLING_ENTITY,5,689,0.01319,0.01375,0.01347,0.01,3003
MedicalRecord,ENCOUNTER,CODE_VALUE_GROUP,2,46,0.00503,0.0009,0.00297,0.01,3004
MedicalRecord,ENCOUNTER,CODE_VALUE_OUTBOUND,1,16,0.0027,0.00032,0.00151,0.01,3005
MedicalRecord,ENCOUNTER,DIAGNOSIS,5,543,0.01289,0.01078,0.01184,0.01,3006
MedicalRecord,ENCOUNTER,ENCNTR_COMBINE,2,11304,0.00538,0.22673,0.11606,0.01,3007
MedicalRecord,ENCOUNTER,ENCNTR_FINANCIAL,2,679,0.00541,0.01376,0.00959,0.01,3008
MedicalRecord,ENCOUNTER,LOCATION,8,527,0.01918,0.00987,0.01453,0.01,3009
MedicalRecord,ENCOUNTER,MAMMO_STUDY,1,28,0.00267,0.00057,0.00162,0.01,3010
MedicalRecord,ENCOUNTER,NETTING,1,1000,0.00258,0.02014,0.01136,0.01,3011
MedicalRecord,ENCOUNTER,NOMENCLATURE,5,1051,0.01078,0.01896,0.01487,0.01,3012
MedicalRecord,ENCOUNTER,ORDER_INGREDIENT,3,99,0.00645,0.00197,0.00421,0.01,3013
MedicalRecord,ENCOUNTER,ORDER_LABORATORY,2,1571,0.00538,0.03173,0.01856,0.01,3014
MedicalRecord,ENCOUNTER,PERSON_PRSNL_RELTN,3,1727,0.00743,0.03352,0.02048,0.01,3015
MedicalRecord,ENCOUNTER,PHONE,3,40,0.00648,0.00073,0.00361,0.01,3016
MedicalRecord,ENCOUNTER,PROC_CLASSIFICATION,2,13,0.00536,0.00026,0.00281,0.01,3017
MedicalRecord,ENCOUNTER,PRSNL,11,655,0.01815,0.0056,0.01188,0.01,3018
MedicalRecord,ENCOUNTER,PRSNL_ORG_RELTN,2,1711,0.00494,0.03207,0.01851,0.01,3019
MedicalRecord,ENCOUNTER,SCH_EVENT,8,214,0.01882,0.00423,0.01153,0.01,3020
MedicalRecord,ENCOUNTER,TRACK_GROUP,1,4,0.00264,0.00008,0.00136,0.01,3021
MedicalRecord,ENCOUNTER,TRACK_REFERENCE,2,8,0.00521,0.00016,0.00269,0.01,3022
MedicalRecord,ENCOUNTER,DM_INFO,1,1,0.00191,0.00002,0.00097,0.01,3023
MedicalRecord,ENCOUNTER,CE_EVENT_PRSNL,2,11,0.00519,0.00022,0.00271,0.01,3024
MedicalRecord,ENCOUNTER,CHARGE,4,182,0.01026,0.00362,0.00694,0.01,3025
MedicalRecord,ENCOUNTER,COLLECTION_PRIORITY,2,1571,0.00531,0.03149,0.0184,0.01,3026
MedicalRecord,ENCOUNTER,ENCNTR_DOMAIN,3,9,0.00806,0.00018,0.00412,0.01,3027
MedicalRecord,ENCOUNTER,ENCNTR_PERSON_RELTN,2,9,0.00487,0.00018,0.00253,0.01,3028
MedicalRecord,ENCOUNTER,MAMMO_FOLLOW_UP,1,28,0.0027,0.00057,0.00164,0.01,3029
MedicalRecord,ENCOUNTER,ORDER_DISPENSE,5,53,0.01289,0.00106,0.00698,0.01,3030
MedicalRecord,ENCOUNTER,ORDER_NOTIFICATION,1,4,0.00268,0.00008,0.00138,0.01,3031
MedicalRecord,ENCOUNTER,ORG_EVENT_SET_RELTN,3,4575,0.00811,0.09272,0.05042,0.01,3032
MedicalRecord,ENCOUNTER,PENDING_COLLECTION,1,571,0.00261,0.01138,0.007,0.01,3033
MedicalRecord,ENCOUNTER,PULL_LIST,1,78,0.00268,0.00158,0.00213,0.01,3034
MedicalRecord,ENCOUNTER,RAD_INIT_READ,4,33,0.01078,0.00067,0.00573,0.01,3035
MedicalRecord,ENCOUNTER,RAD_REPORT,4,296,0.00973,0.00596,0.00785,0.01,3036
MedicalRecord,ENCOUNTER,TIME_ZONE_R,3,10,0.00802,0.0002,0.00411,0.01,3037
MedicalRecord,ENCOUNTER,CHARGE_EVENT,1,78,0.00251,0.00149,0.002,0.01,3038
MedicalRecord,ENCOUNTER,CODE_VALUE_EXTENSION,4,1757,0.00651,0.02391,0.01521,0.01,3039
MedicalRecord,ENCOUNTER,ENCNTR_PLAN_RELTN,4,827,0.01036,0.01645,0.01341,0.01,3040
MedicalRecord,ENCOUNTER,ORG_BARCODE_FORMAT,1,149,0.00269,0.00302,0.00286,0.01,3041
MedicalRecord,ENCOUNTER,PFT_HOLD_CRITERIA,1,465,0.00267,0.00923,0.00595,0.01,3042
MedicalRecord,ENCOUNTER,RAD_FOL_UP_FIELD,1,28,0.00269,0.00057,0.00163,0.01,3043
MedicalRecord,ENCOUNTER,RAD_RPT_LOCK,3,25,0.00792,0.00051,0.00422,0.01,3044
MedicalRecord,ENCOUNTER,SCH_WARNING,1,2,0.0027,0.00004,0.00137,0.01,3045
MedicalRecord,ENCOUNTER,TRACKING_PRV_RELN,1,4,0.00261,0.00008,0.00135,0.01,3046
MedicalRecord,ENCOUNTER,V500_EVENT_SET_CODE,1,8,0.00258,0.00016,0.00137,0.01,3047
MedicalRecord,ENCOUNTER,ADDRESS,2,24,0.00449,0.00044,0.00247,0.01,3048
MedicalRecord,ENCOUNTER,ORDER_DETAIL,2,13,0.00449,0.00024,0.00237,0.01,3049
MedicalRecord,ENCOUNTER,PFT_CHARGE,1,26,0.00268,0.00052,0.0016,0.01,3050
MedicalRecord,ENCOUNTER,PFT_HOLD,2,620,0.00535,0.0125,0.00893,0.01,3051
MedicalRecord,ENCOUNTER,PROCEDURE,2,528,0.00532,0.01061,0.00797,0.01,3052
MedicalRecord,ENCOUNTER,PRSNL_GROUP,1,4,0.00263,0.00008,0.00136,0.01,3053
MedicalRecord,ENCOUNTER,SCH_EVENT_ALIAS,1,5,0.00265,0.0001,0.00138,0.01,3054
MedicalRecord,ENCOUNTER,TRACKING_PRSNL,1,4,0.00257,0.00008,0.00133,0.01,3055
MedicalRecord,ENCOUNTER,RAD_CONFIG_DATA,2,8,0.00533,0.00016,0.00275,0.01,3056
MedicalRecord,ENCOUNTER,DCP_ENTITY_RELTN,1,4,0.00264,0.00008,0.00136,0.01,3057
MedicalRecord,ENCOUNTER,ENCNTR_LOC_HIST,2,468,0.00504,0.00931,0.00718,0.01,3058
MedicalRecord,ENCOUNTER,EXAM_DATA,1,4,0.00265,0.00008,0.00137,0.01,3059
MedicalRecord,ENCOUNTER,PULL_ORD_SCHED,1,78,0.00267,0.00157,0.00212,0.01,3060
MedicalRecord,ENCOUNTER,RESOURCE_GROUP,1,78,0.00253,0.00155,0.00204,0.01,3061
MedicalRecord,ENCOUNTER,ACCT_TEMPLATE,1,144,0.00268,0.00291,0.0028,0.01,3062
MedicalRecord,ENCOUNTER,CE_EVENT_ACTION,1,4,0.00261,0.00008,0.00135,0.01,3063
MedicalRecord,ENCOUNTER,TASK_ACTIVITY,1,8,0.00198,0.00016,0.00107,0.01,3064
MedicalRecord,ENCOUNTER,TASK_ACTIVITY_ASSIGNMENT,1,8,0.00239,0.00016,0.00128,0.01,3065
MedicalRecord,ENCOUNTER,PRICE_SCHED,1,45,0.00258,0.0009,0.00174,0.01,3066
MedicalRecord,ENCOUNTER,PPR_CONSENT_POLICY,1,10,0.00266,0.0002,0.00143,0.01,3067
MedicalRecord,ORDER_PROPOSAL_INGREDIENT,ORDER_PROPOSAL,1,76,0.05,0.2585,0.15425,0.01,3068
MedicalRecord,CMT_CONCEPT_EXTENSION,CODE_VALUE,1,3,0.00202,0.00004,0.00103,0.01,3069
MedicalRecord,RAD_TECH_FORMAT,RAD_TECH_FIELD,1,4,0.33333,0.16667,0.25,0.01,3070
MedicalRecord,RAD_TECH_FORMAT,RAD_TECH_FLD_FMT_R,1,4,1,1,1,0.01,3071
MedicalRecord,RAD_TECH_FORMAT,RAD_TECH_FMT_ERPRC_R,1,4,1,1,1,0.01,3072
MedicalRecord,RAD_INT_CASE,EXAM_DATA,1,1,0.11111,0.00192,0.05652,0.01,3073
MedicalRecord,RAD_INT_CASE,ORDER_CATALOG_SYNONYM,1,1,0.00617,0.00025,0.00321,0.01,3074
MedicalRecord,RAD_INT_CASE,PERSON,1,1,0.00346,0.00002,0.00174,0.01,3075
MedicalRecord,RAD_INT_CASE,RAD_INT_CASE_R,1,1,1,1,1,0.01,3076
MedicalRecord,RAD_PEER_REVIEW,RAD_REPORT,1,3,0.02222,0.00514,0.01368,0.01,3077
MedicalRecord,PRSNL,ALLERGY_COMMENT,4,43,0.01569,0.00063,0.00816,0.01,3078
MedicalRecord,PRSNL,CHARGE_EVENT,3,203,0.01099,0.00285,0.00692,0.01,3079
MedicalRecord,PRSNL,CHARGE_EVENT_ACT,4,878,0.01575,0.01263,0.01419,0.01,3080
MedicalRecord,PRSNL,CHARGE_EVENT_ACT_PRSNL,4,878,0.01619,0.01286,0.01453,0.01,3081
MedicalRecord,PRSNL,CLINICAL_EVENT,3,21,0.00664,0.0002,0.00342,0.01,3082
MedicalRecord,PRSNL,CODE_VALUE,8,18247,0.0109,0.15346,0.08218,0.01,3083
MedicalRecord,PRSNL,DCP_FORMS_ACTIVITY,1,16,0.00386,0.00023,0.00205,0.01,3084
MedicalRecord,PRSNL,ENCOUNTER,11,655,0.01815,0.0056,0.01188,0.01,3085
MedicalRecord,PRSNL,LONG_TEXT,3,535,0.00716,0.00725,0.00721,0.01,3086
MedicalRecord,PRSNL,NOMENCLATURE,7,1161,0.02065,0.01564,0.01815,0.01,3087
MedicalRecord,PRSNL,ORDER_ACTION,12,824,0.02581,0.01128,0.01855,0.01,3088
MedicalRecord,PRSNL,ORDER_DETAIL,1,9,0.0031,0.00012,0.00161,0.01,3089
MedicalRecord,PRSNL,ORDER_REVIEW,1,45,0.00394,0.00065,0.0023,0.01,3090
MedicalRecord,PRSNL,PAT_ED_FAVORITES,2,16,0.0081,0.00023,0.00417,0.01,3091
MedicalRecord,PRSNL,PAT_ED_SHORTCUT,2,16,0.00806,0.00023,0.00415,0.01,3092
MedicalRecord,PRSNL,PERSON,14,360,0.02682,0.00272,0.01477,0.01,3093
MedicalRecord,PRSNL,PERSON_NAME,11,995,0.02799,0.01329,0.02064,0.01,3094
MedicalRecord,PRSNL,PERSON_PRSNL_RELTN,10,160,0.0365,0.00222,0.01936,0.01,3095
MedicalRecord,PRSNL,PM_WAIT_LIST_STATUS,1,3,0.00402,0.00004,0.00203,0.01,3096
MedicalRecord,PRSNL,PRIVILEGE,2,16,0.00738,0.00023,0.00381,0.01,3097
MedicalRecord,PRSNL,PROBLEM_PRSNL_R,3,587,0.01215,0.0086,0.01038,0.01,3098
MedicalRecord,PRSNL,PRSNL_GROUP,4,60,0.01575,0.00085,0.0083,0.01,3099
MedicalRecord,PRSNL,PRSNL_GROUP_RELTN,3,35,0.01167,0.00049,0.00608,0.01,3100
MedicalRecord,PRSNL,RAD_REPORT,2,8,0.0069,0.00012,0.00351,0.01,3101
MedicalRecord,PRSNL,RAD_REPORT_PRSNL,4,24,0.01465,0.00035,0.0075,0.01,3102
MedicalRecord,PRSNL,REACTION,1,51,0.00375,0.00074,0.00225,0.01,3103
MedicalRecord,PRSNL,TASK_ACTIVITY,7,422,0.01867,0.00607,0.01237,0.01,3104
MedicalRecord,PRSNL,TRACKING_PRV_RELN,3,36,0.01163,0.00053,0.00608,0.01,3105
MedicalRecord,PRSNL,TRACK_REFERENCE,4,44,0.01544,0.00064,0.00804,0.01,3106
MedicalRecord,PRSNL,ENCNTR_PRSNL_RELTN,21,1268,0.07266,0.01736,0.04501,0.01,3107
MedicalRecord,PRSNL,BLOB_REFERENCE,2,244,0.00692,0.00357,0.00525,0.01,3108
MedicalRecord,PRSNL,DCP_CARE_TEAM_PRSNL,1,3,0.00403,0.00004,0.00204,0.01,3109
MedicalRecord,PRSNL,DCP_FORMS_ACTIVITY_PRSNL,1,16,0.00398,0.00023,0.00211,0.01,3110
MedicalRecord,PRSNL,ORDERS,8,972,0.01176,0.01192,0.01184,0.01,3111
MedicalRecord,PRSNL,ORGANIZATION,3,91,0.0098,0.00128,0.00554,0.01,3112
MedicalRecord,PRSNL,PAT_ED_DOC_ACTIVITY,1,13,0.00402,0.00019,0.00211,0.01,3113
MedicalRecord,PRSNL,PAT_ED_RELTN,3,29,0.01181,0.00042,0.00612,0.01,3114
MedicalRecord,PRSNL,PERSON_COMBINE_DET,1,291,0.00403,0.00425,0.00414,0.01,3115
MedicalRecord,PRSNL,RES_SIGN_ACT_SUBTYPE,1,12,0.00405,0.00018,0.00212,0.01,3116
MedicalRecord,PRSNL,SCD_TERM_DATA,1,12,0.00392,0.00018,0.00205,0.01,3117
MedicalRecord,PRSNL,SCH_APPT,2,21,0.00667,0.0003,0.00349,0.01,3118
MedicalRecord,PRSNL,SCH_EVENT,4,29,0.01307,0.00042,0.00675,0.01,3119
MedicalRecord,PRSNL,SCH_EVENT_ACTION,5,28,0.01656,0.0004,0.00848,0.01,3120
MedicalRecord,PRSNL,TRACKING_CHECKIN,4,25,0.01413,0.00036,0.00725,0.01,3121
MedicalRecord,PRSNL,TRACKING_PRSNL,6,82,0.02299,0.0012,0.0121,0.01,3122
MedicalRecord,PRSNL,V500_EVENT_SET_CODE,1,8,0.00379,0.00011,0.00195,0.01,3123
MedicalRecord,PRSNL,TRACKING_EVENT,2,17,0.00727,0.00025,0.00376,0.01,3124
MedicalRecord,PRSNL,ALLERGY,5,94,0.01754,0.00134,0.00944,0.01,3125
MedicalRecord,PRSNL,COLLECTION_PRIORITY,1,149,0.00392,0.00212,0.00302,0.01,3126
MedicalRecord,PRSNL,DCP_SHIFT_ASSIGNMENT,1,3,0.00403,0.00004,0.00204,0.01,3127
MedicalRecord,PRSNL,DIAGNOSIS,3,523,0.01124,0.00755,0.0094,0.01,3128
MedicalRecord,PRSNL,ENCNTR_ALIAS,1,4,0.00293,0.00005,0.00149,0.01,3129
MedicalRecord,PRSNL,PROBLEM,3,587,0.01181,0.00852,0.01017,0.01,3130
MedicalRecord,PRSNL,PRSNL_ORG_RELTN,2,9,0.00709,0.00012,0.00361,0.01,3131
MedicalRecord,PRSNL,SCH_ENTRY,3,23,0.01049,0.00034,0.00542,0.01,3132
MedicalRecord,PRSNL,SCH_EVENT_ALIAS,1,5,0.00394,0.00007,0.00201,0.01,3133
MedicalRecord,PRSNL,TRACKING_ITEM,2,5,0.00615,0.00007,0.00311,0.01,3134
MedicalRecord,PRSNL,TRACK_EVENT,1,16,0.00375,0.00023,0.00199,0.01,3135
MedicalRecord,PRSNL,ACCESSION_ORDER_R,2,177,0.00738,0.00255,0.00497,0.01,3136
MedicalRecord,PRSNL,LONG_BLOB,1,13,0.00375,0.00019,0.00197,0.01,3137
MedicalRecord,PRSNL,PHONE,2,24,0.00587,0.00032,0.0031,0.01,3138
MedicalRecord,PRSNL,PROBLEM_COMMENT,1,4,0.00405,0.00006,0.00206,0.01,3139
MedicalRecord,PRSNL,SCH_LOCK,1,15,0.00395,0.00022,0.00209,0.01,3140
MedicalRecord,PRSNL,CE_EVENT_ACTION,2,28,0.00772,0.00041,0.00407,0.01,3141
MedicalRecord,PRSNL,CE_EVENT_PRSNL,1,8,0.0038,0.00012,0.00196,0.01,3142
MedicalRecord,PRSNL,CE_MED_RESULT,1,12,0.00398,0.00018,0.00208,0.01,3143
MedicalRecord,PRSNL,EXPEDITE_COPY,2,8,0.00803,0.00012,0.00408,0.01,3144
MedicalRecord,PRSNL,HM_EXPECT_MOD,1,524,0.00405,0.00768,0.00587,0.01,3145
MedicalRecord,PRSNL,PPR_CONSENT_POLICY,2,244,0.00794,0.00356,0.00575,0.01,3146
MedicalRecord,PRSNL,PROXY_GROUP,1,4,0.00405,0.00006,0.00206,0.01,3147
MedicalRecord,PRSNL,RAD_TECH_CMT_DATA,1,4,0.00377,0.00006,0.00192,0.01,3148
MedicalRecord,PRSNL,SCH_LOCATION,1,4,0.00389,0.00006,0.00198,0.01,3149
MedicalRecord,PRSNL,TRACKING_LOCATOR,1,1,0.00357,0.00001,0.00179,0.01,3150
MedicalRecord,PRSNL,TRACKING_PRSNL_REF,1,2,0.00402,0.00003,0.00203,0.01,3151
MedicalRecord,PRSNL,V500_EVENT_SET_EXPLODE,3,36,0.01091,0.00049,0.0057,0.01,3152
MedicalRecord,PRSNL,CONTAINER,1,235,0.00386,0.00341,0.00364,0.01,3153
MedicalRecord,PRSNL,LOGICAL_DOMAIN,1,12,0.00392,0.00015,0.00204,0.01,3154
MedicalRecord,PRSNL,ORDER_LABORATORY,1,149,0.004,0.00213,0.00307,0.01,3155
MedicalRecord,PRSNL,PRIV_LOC_RELTN,2,16,0.00758,0.00023,0.00391,0.01,3156
MedicalRecord,PRSNL,PROC_PRSNL_RELTN,1,854,0.00402,0.01248,0.00825,0.01,3157
MedicalRecord,PRSNL,RAD_PROTOCOL_ACT,1,4,0.00405,0.00006,0.00206,0.01,3158
MedicalRecord,PRSNL,RAD_RES_INFO,1,4,0.00397,0.00006,0.00202,0.01,3159
MedicalRecord,PRSNL,SCD_STORY,1,12,0.00376,0.00018,0.00197,0.01,3160
MedicalRecord,PRSNL,SCR_PATTERN,1,3,0.00397,0.00004,0.00201,0.01,3161
